resource_id,district_code,time,demand
R1,229,1,0.0
R1,229,1,0.0
R1,229,1,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,2,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,3,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,229,4,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,0,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,1,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,2,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,3,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,230,4,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,0,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,1,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,2,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,3,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,231,4,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,0,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,1,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,2,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,3,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,232,4,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,0,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,1,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,2,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,3,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,233,4,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,0,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,1,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,2,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,3,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,234,4,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,0,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,1,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,2,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,3,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,235,4,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,0,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,1,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,2,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,3,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,236,4,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,0,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,1,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,2,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,3,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,237,4,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,0,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,1,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,2,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,3,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,238,4,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,0,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,1,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,2,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,3,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,239,4,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,0,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,1,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,2,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,3,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,240,4,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,0,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,1,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,2,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,3,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,241,4,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,0,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,1,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,2,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,3,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,242,4,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,0,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,1,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,2,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,3,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,243,4,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,0,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,1,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,2,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,3,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,244,4,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,0,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,1,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,2,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,3,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,245,4,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,0,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,1,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,2,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,3,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,246,4,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,0,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,1,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,2,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,3,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,247,4,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,0,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,1,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,2,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,3,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,248,4,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,0,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,1,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,2,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,3,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,249,4,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,0,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,1,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,2,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,3,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,250,4,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,0,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,1,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,2,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,3,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,251,4,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,0,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,1,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,2,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,3,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,252,4,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,0,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,1,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,2,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,3,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,253,4,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,0,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,1,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,2,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,3,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,254,4,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,0,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,1,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,2,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,3,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,255,4,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,0,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,1,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,2,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,3,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,256,4,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,0,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,1,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
R1,257,2,0.0
