state_code,resource_id,quantity
5,R52,4841422
5,R53,128
5,R54,605179
5,R55,5380
5,R56,11003
5,R6,1089319536
5,R7,145242605
5,R8,444304
5,R9,592408
6,R1,182530526
6,R10,69970033
6,R11,57801332
6,R12,2331612
6,R13,1165805
6,R14,60836
6,R15,7607
6,R16,24336
6,R17,1825306
6,R18,2433740
6,R19,15210877
6,R2,63885684
6,R20,1216872
6,R21,40560
6,R22,15215
6,R23,48673
6,R24,21295
6,R25,60836
6,R26,4864
6,R27,244
6,R28,119
6,R29,12170
6,R3,54759162
6,R30,20280
6,R31,514
6,R32,607
6,R33,73
6,R34,6084
6,R35,244
6,R36,337
6,R37,12
6,R38,76
6,R39,121687018
6,R4,14602439
6,R40,73012216
6,R41,116582
6,R42,3497414
6,R43,45632632
6,R44,514
6,R45,12170
6,R46,175
6,R47,20280
6,R48,1216872
6,R49,1398965
6,R5,912652632
6,R50,109518311
6,R51,33463930
6,R52,12168707
6,R53,337
6,R54,1521088
6,R55,13522
6,R56,27660
6,R6,2737957896
6,R7,365061053
6,R8,1049227
6,R9,1398965
7,R1,119134798
7,R10,45668337
7,R11,37726020
7,R12,1624823
7,R13,812412
7,R14,39713
7,R15,4966
7,R16,15886
7,R17,1191347
7,R18,1588465
7,R19,9927898
7,R2,41697178
7,R20,794234
7,R21,26473
7,R22,9927
7,R23,31768
7,R24,13900
7,R25,39713
7,R26,3177
7,R27,161
7,R28,75
7,R29,7942
7,R3,35740438
7,R30,13238
7,R31,330
7,R32,393
7,R33,48
7,R34,3970
7,R35,161
7,R36,218
7,R37,14
7,R38,52
7,R39,79423198
7,R4,9530784
7,R40,47653920
7,R41,81240
7,R42,2437237
7,R43,29783701
7,R44,330
7,R45,7942
7,R46,112
7,R47,13238
7,R48,794234
7,R49,974893
7,R5,595673988
7,R50,71480878
7,R51,21841381
7,R52,7942320
7,R53,218
7,R54,992789
7,R55,8826
7,R56,18053
7,R6,1787021964
7,R7,238269595
7,R8,731174
7,R9,974893
8,R1,493548746
8,R10,189193690
8,R11,156290440
8,R12,6101352
8,R13,3050672
8,R14,164519
8,R15,20567
8,R16,65806
8,R17,4935487
8,R18,6580654
8,R19,41129062
8,R2,172742058
8,R20,3290324
8,R21,109682
8,R22,41128
8,R23,131608
8,R24,57580
8,R25,164519
8,R26,13168
8,R27,662
8,R28,324
8,R29,32911
8,R3,148064626
8,R30,54839
8,R31,1374
8,R32,1649
8,R33,204
8,R34,16452
8,R35,662
8,R36,910
8,R37,61
8,R38,216
8,R39,329032498
8,R4,39483894
8,R40,197419500
8,R41,305069
8,R42,9152027
8,R43,123387187
8,R44,1374
8,R45,32911
8,R46,473
8,R47,54839
8,R48,3290324
8,R49,3660804
8,R5,2467743732
8,R50,296129246
8,R51,90483941
8,R52,32903251
8,R53,910
8,R54,4112904
8,R55,36554
8,R56,74780
8,R6,7403231196
8,R7,987097493
8,R8,2745610
8,R9,3660804
9,R1,1438648855
9,R10,551482056
9,R11,455572142
9,R12,16055065
9,R13,8027526
9,R14,479556
9,R15,59952
9,R16,191820
9,R17,14386483
9,R18,19181989
9,R19,119887411
9,R2,503527093
9,R20,9590986
9,R21,319691
9,R22,119884
9,R23,383641
9,R24,167849
9,R25,479556
9,R26,38370
9,R27,1920
9,R28,953
9,R29,95911
9,R3,431594659
9,R30,159857
9,R31,3994
9,R32,4794
9,R33,588
9,R34,47959
9,R35,1920
9,R36,2670
9,R37,184
9,R38,623
9,R39,959099237
9,R4,115091912
9,R40,575459544
9,R41,802752
9,R42,24082577
9,R43,359662207
9,R44,3994
9,R45,95911
9,R46,1375
9,R47,159857
9,R48,9590986
9,R49,9633025
9,R5,7193244276
9,R50,863189311
9,R51,263752296
9,R52,95909926
9,R53,2670
9,R54,11988738
9,R55,106566
9,R56,217982
9,R6,21579732828
9,R7,2877297710
9,R8,7224775
9,R9,9633025
