district_code,resource_id,quantity
160,R13,4718
160,R14,281
160,R15,35
160,R16,112
160,R17,8425
160,R18,11234
160,R19,70210
160,R20,5617
160,R21,187
160,R22,70
160,R23,225
160,R24,98
160,R25,281
160,R26,22
160,R27,1
160,R28,1
160,R29,56
160,R30,94
160,R31,2
160,R32,3
160,R33,0
160,R34,28
160,R35,1
160,R36,2
160,R37,0
160,R38,0
160,R39,561682
160,R40,337009
160,R41,472
160,R42,14155
160,R43,210631
160,R44,2
160,R45,56
160,R46,1
160,R47,94
160,R48,5617
160,R49,5662
160,R50,505514
160,R51,154463
160,R52,56168
160,R53,2
160,R54,7021
160,R55,62
160,R56,128
161,R1,4745430
161,R2,1660900
161,R3,1423629
161,R4,379634
161,R5,23727150
161,R6,71181450
161,R7,9490860
161,R8,24977
161,R9,33303
161,R10,1819081
161,R11,1502720
161,R12,55505
161,R13,27753
161,R14,1582
161,R15,198
161,R16,633
161,R17,47454
161,R18,63272
161,R19,395452
161,R20,31636
161,R21,1055
161,R22,395
161,R23,1265
161,R24,554
161,R25,1582
161,R26,127
161,R27,6
161,R28,3
161,R29,316
161,R30,527
161,R31,13
161,R32,16
161,R33,2
161,R34,158
161,R35,6
161,R36,9
161,R37,1
161,R38,2
161,R39,3163620
161,R40,1898172
161,R41,2775
161,R42,83258
161,R43,1186358
161,R44,13
161,R45,316
161,R46,5
161,R47,527
161,R48,31636
161,R49,33303
161,R50,2847258
161,R51,869996
161,R52,316362
161,R53,9
161,R54,39545
161,R55,352
161,R56,719
161,R1,3646533
161,R2,1276287
161,R3,1093960
161,R4,291723
161,R5,18232665
161,R6,54697995
161,R7,7293066
161,R8,19219
161,R9,25626
161,R10,1397838
161,R11,1154735
161,R12,42710
161,R13,21355
161,R14,1216
161,R15,152
161,R16,486
161,R17,36465
161,R18,48620
161,R19,303878
161,R20,24310
161,R21,810
161,R22,304
161,R23,972
161,R24,425
161,R25,1216
161,R26,97
161,R27,5
161,R28,2
161,R29,243
161,R30,405
161,R31,10
161,R32,12
161,R33,2
161,R34,122
161,R35,5
161,R36,7
161,R37,0
161,R38,2
161,R39,2431022
161,R40,1458613
161,R41,2135
161,R42,64064
161,R43,911633
161,R44,10
161,R45,243
161,R46,3
161,R47,405
161,R48,24310
161,R49,25626
161,R50,2187920
161,R51,668531
161,R52,243102
161,R53,7
161,R54,30388
161,R55,270
161,R56,553
161,R1,1098897
161,R2,384614
161,R3,329669
161,R4,87912
161,R5,5494485
161,R6,16483455
161,R7,2197794
161,R8,5758
161,R9,7677
161,R10,421244
161,R11,347984
161,R12,12796
161,R13,6398
161,R14,366
161,R15,46
161,R16,147
161,R17,10989
161,R18,14652
161,R19,91575
161,R20,7326
161,R21,244
161,R22,92
161,R23,293
161,R24,128
161,R25,366
161,R26,29
161,R27,1
161,R28,1
161,R29,73
161,R30,122
161,R31,3
161,R32,4
161,R33,0
161,R34,37
161,R35,1
161,R36,2
161,R37,0
161,R38,0
161,R39,732598
161,R40,439559
161,R41,640
161,R42,19194
161,R43,274724
161,R44,3
161,R45,73
161,R46,1
161,R47,122
161,R48,7326
161,R49,7677
161,R50,659338
161,R51,201464
161,R52,73260
161,R53,2
161,R54,9157
161,R55,81
161,R56,166
162,R1,4138635
162,R2,1448522
162,R3,1241590
162,R4,331091
162,R5,20693175
162,R6,62079525
162,R7,8277270
162,R8,22338
162,R9,29784
162,R10,1586477
162,R11,1310568
162,R12,49639
162,R13,24820
162,R14,1380
162,R15,172
162,R16,552
162,R17,41386
162,R18,55182
162,R19,344886
162,R20,27591
162,R21,920
162,R22,345
162,R23,1104
162,R24,483
162,R25,1380
162,R26,110
162,R27,6
162,R28,3
162,R29,276
162,R30,460
162,R31,11
162,R32,14
162,R33,2
162,R34,138
162,R35,6
162,R36,8
162,R37,1
162,R38,2
162,R39,2759090
162,R40,1655454
162,R41,2482
162,R42,74459
162,R43,1034659
162,R44,11
162,R45,276
162,R46,4
162,R47,460
162,R48,27591
162,R49,29784
162,R50,2483181
162,R51,758750
162,R52,275909
162,R53,8
162,R54,34489
162,R55,307
162,R56,627
162,R1,3435969
162,R2,1202589
162,R3,1030791
162,R4,274878
162,R5,17179845
162,R6,51539535
162,R7,6871938
162,R8,18555
162,R9,24740
162,R10,1317121
162,R11,1088057
162,R12,41233
162,R13,20616
162,R14,1145
162,R15,143
162,R16,458
162,R17,34360
162,R18,45813
162,R19,286331
162,R20,22906
162,R21,764
162,R22,286
162,R23,916
162,R24,401
162,R25,1145
162,R26,92
162,R27,5
162,R28,2
162,R29,229
162,R30,382
162,R31,10
162,R32,11
162,R33,1
162,R34,115
162,R35,5
162,R36,6
162,R37,0
162,R38,2
162,R39,2290646
162,R40,1374388
162,R41,2062
162,R42,61849
162,R43,858992
162,R44,10
162,R45,229
162,R46,3
162,R47,382
162,R48,22906
162,R49,24740
162,R50,2061581
162,R51,629928
162,R52,229065
162,R53,6
162,R54,28633
162,R55,255
162,R56,521
162,R1,702666
162,R2,245933
162,R3,210800
162,R4,56213
162,R5,3513330
162,R6,10539990
162,R7,1405332
162,R8,3783
162,R9,5044
162,R10,269355
162,R11,222511
162,R12,8407
162,R13,4203
162,R14,234
162,R15,29
162,R16,94
162,R17,7027
162,R18,9369
162,R19,58556
162,R20,4684
162,R21,156
162,R22,59
162,R23,187
162,R24,82
162,R25,234
162,R26,19
162,R27,1
162,R28,0
162,R29,47
162,R30,78
162,R31,2
162,R32,2
162,R33,0
162,R34,23
162,R35,1
162,R36,1
162,R37,0
162,R38,0
162,R39,468444
162,R40,281066
162,R41,420
162,R42,12610
162,R43,175666
162,R44,2
162,R45,47
162,R46,1
162,R47,78
162,R48,4684
162,R49,5044
162,R50,421600
162,R51,128822
162,R52,46844
162,R53,1
162,R54,5856
162,R55,52
162,R56,106
163,R1,5388552
163,R2,1885993
163,R3,1616566
163,R4,431084
163,R5,26942760
163,R6,80828280
163,R7,10777104
163,R8,29684
163,R9,39578
163,R10,2065612
163,R11,1706375
163,R12,65963
163,R13,32982
163,R14,1796
163,R15,225
163,R16,718
163,R17,53886
163,R18,71847
163,R19,449046
163,R20,35924
163,R21,1197
163,R22,449
163,R23,1437
163,R24,629
163,R25,1796
163,R26,144
163,R27,7
163,R28,4
163,R29,359
163,R30,599
163,R31,15
163,R32,18
163,R33,2
163,R34,180
163,R35,7
163,R36,10
163,R37,1
163,R38,2
163,R39,3592368
163,R40,2155421
163,R41,3298
163,R42,98945
163,R43,1347138
163,R44,15
163,R45,359
163,R46,5
163,R47,599
163,R48,35924
163,R49,39578
163,R50,3233131
163,R51,987901
163,R52,359237
163,R53,10
163,R54,44905
163,R55,399
163,R56,816
163,R1,4868283
163,R2,1703899
163,R3,1460485
163,R4,389463
163,R5,24341415
163,R6,73024245
163,R7,9736566
163,R8,26895
163,R9,35860
163,R10,1866175
163,R11,1541623
163,R12,59767
163,R13,29883
163,R14,1623
163,R15,203
163,R16,649
163,R17,48683
163,R18,64910
163,R19,405690
163,R20,32455
163,R21,1082
163,R22,406
163,R23,1298
163,R24,568
163,R25,1623
163,R26,130
163,R27,6
163,R28,3
163,R29,325
163,R30,541
163,R31,14
163,R32,16
163,R33,2
163,R34,162
163,R35,6
163,R36,9
163,R37,1
163,R38,2
163,R39,3245522
163,R40,1947313
163,R41,2988
163,R42,89650
163,R43,1217071
163,R44,14
163,R45,325
163,R46,5
163,R47,541
163,R48,32455
163,R49,35860
163,R50,2920970
163,R51,892519
163,R52,324552
163,R53,9
163,R54,40569
163,R55,361
163,R56,738
163,R1,520269
163,R2,182094
163,R3,156081
163,R4,41622
163,R5,2601345
163,R6,7804035
163,R7,1040538
163,R8,2789
163,R9,3718
163,R10,199436
163,R11,164752
163,R12,6197
163,R13,3098
163,R14,173
163,R15,22
163,R16,69
163,R17,5203
163,R18,6937
163,R19,43356
163,R20,3468
163,R21,116
163,R22,43
163,R23,139
163,R24,61
163,R25,173
163,R26,14
163,R27,1
163,R28,0
163,R29,35
163,R30,58
163,R31,1
163,R32,2
163,R33,0
163,R34,17
163,R35,1
163,R36,1
163,R37,0
163,R38,0
163,R39,346846
163,R40,208108
163,R41,310
163,R42,9295
163,R43,130067
163,R44,1
163,R45,35
163,R46,0
163,R47,58
163,R48,3468
163,R49,3718
163,R50,312161
163,R51,95383
163,R52,34685
163,R53,1
163,R54,4336
163,R55,39
163,R56,79
164,R1,13743804
164,R2,4810331
164,R3,4123141
164,R4,1099504
164,R5,68719020
164,R6,206157060
164,R7,27487608
164,R8,77700
164,R9,103601
164,R10,5268458
164,R11,4352205
164,R12,172668
164,R13,86334
164,R14,4581
164,R15,573
164,R16,1833
164,R17,137438
164,R18,183251
164,R19,1145317
164,R20,91625
164,R21,3054
164,R22,1145
164,R23,3665
164,R24,1603
164,R25,4581
164,R26,367
164,R27,18
164,R28,9
164,R29,916
164,R30,1527
164,R31,38
164,R32,46
164,R33,6
164,R34,458
164,R35,18
164,R36,25
164,R37,2
164,R38,6
164,R39,9162536
164,R40,5497522
164,R41,8633
164,R42,259001
164,R43,3435951
164,R44,38
164,R45,916
164,R46,13
164,R47,1527
164,R48,91625
164,R49,103601
164,R50,8246282
164,R51,2519697
164,R52,916254
164,R53,25
164,R54,114532
164,R55,1018
164,R56,2082
164,R1,4696869
164,R2,1643904
164,R3,1409061
164,R4,375750
164,R5,23484345
164,R6,70453035
164,R7,9393738
164,R8,26404
164,R9,35205
164,R10,1800466
164,R11,1487342
164,R12,58675
164,R13,29338
164,R14,1566
164,R15,196
164,R16,626
164,R17,46969
164,R18,62625
164,R19,391406
164,R20,31312
164,R21,1044
164,R22,391
164,R23,1252
164,R24,548
164,R25,1566
164,R26,125
164,R27,6
164,R28,3
164,R29,313
164,R30,522
164,R31,13
164,R32,16
164,R33,2
164,R34,157
164,R35,6
164,R36,9
164,R37,1
164,R38,2
164,R39,3131246
164,R40,1878748
164,R41,2934
164,R42,88013
164,R43,1174217
164,R44,13
164,R45,313
164,R46,4
164,R47,522
164,R48,31312
164,R49,35205
164,R50,2818121
164,R51,861093
164,R52,313125
164,R53,9
164,R54,39141
164,R55,348
164,R56,712
164,R1,9046935
164,R2,3166427
164,R3,2714080
164,R4,723755
164,R5,45234675
164,R6,135704025
164,R7,18093870
164,R8,51297
164,R9,68395
164,R10,3467992
164,R11,2864863
164,R12,113992
164,R13,56996
164,R14,3016
164,R15,377
164,R16,1206
164,R17,90469
164,R18,120626
164,R19,753911
164,R20,60313
164,R21,2010
164,R22,754
164,R23,2413
164,R24,1055
164,R25,3016
164,R26,241
164,R27,12
164,R28,6
164,R29,603
164,R30,1005
164,R31,25
164,R32,30
164,R33,4
164,R34,302
164,R35,12
164,R36,17
164,R37,1
164,R38,4
164,R39,6031290
164,R40,3618774
164,R41,5700
164,R42,170989
164,R43,2261734
164,R44,25
164,R45,603
164,R46,9
164,R47,1005
164,R48,60313
164,R49,68395
164,R50,5428161
164,R51,1658605
164,R52,603129
164,R53,17
164,R54,75391
164,R55,670
164,R56,1371
165,R1,5069922
165,R2,1774473
165,R3,1520977
165,R4,405594
165,R5,25349610
165,R6,76048830
165,R7,10139844
165,R8,25950
165,R9,34601
165,R10,1943470
165,R11,1605475
165,R12,57668
165,R13,28834
165,R14,1690
165,R15,211
165,R16,676
165,R17,50699
165,R18,67599
165,R19,422494
165,R20,33799
165,R21,1127
165,R22,422
165,R23,1352
165,R24,591
165,R25,1690
165,R26,135
165,R27,7
165,R28,3
165,R29,338
165,R30,563
165,R31,14
165,R32,17
165,R33,2
165,R34,169
165,R35,7
165,R36,9
165,R37,1
165,R38,2
165,R39,3379948
165,R40,2027969
165,R41,2883
165,R42,86501
165,R43,1267480
165,R44,14
165,R45,338
165,R46,5
165,R47,563
165,R48,33799
165,R49,34601
165,R50,3041953
165,R51,929486
165,R52,337995
165,R53,9
165,R54,42249
165,R55,376
165,R56,768
165,R1,3813222
165,R2,1334628
165,R3,1143967
165,R4,305058
165,R5,19066110
165,R6,57198330
165,R7,7626444
165,R8,19491
165,R9,25988
165,R10,1461735
165,R11,1207520
165,R12,43314
165,R13,21657
165,R14,1271
165,R15,159
165,R16,508
165,R17,38132
165,R18,50843
165,R19,317768
165,R20,25421
165,R21,847
165,R22,318
165,R23,1017
165,R24,445
165,R25,1271
165,R26,102
165,R27,5
165,R28,3
165,R29,254
165,R30,424
165,R31,11
165,R32,13
165,R33,2
165,R34,127
165,R35,5
165,R36,7
165,R37,1
165,R38,2
165,R39,2542148
165,R40,1525289
165,R41,2166
165,R42,64971
165,R43,953306
165,R44,11
165,R45,254
165,R46,4
165,R47,424
165,R48,25421
165,R49,25988
165,R50,2287933
165,R51,699091
165,R52,254215
165,R53,7
165,R54,31777
165,R55,282
165,R56,578
165,R1,1256700
165,R2,439845
165,R3,377010
165,R4,100536
165,R5,6283500
165,R6,18850500
165,R7,2513400
165,R8,6459
165,R9,8612
165,R10,481735
165,R11,397955
165,R12,14354
165,R13,7177
165,R14,419
165,R15,52
165,R16,168
165,R17,12567
165,R18,16756
165,R19,104725
165,R20,8378
165,R21,279
165,R22,105
165,R23,335
165,R24,147
165,R25,419
165,R26,34
165,R27,2
165,R28,1
165,R29,84
165,R30,140
165,R31,3
165,R32,4
165,R33,1
165,R34,42
165,R35,2
165,R36,2
165,R37,0
165,R38,1
165,R39,837800
165,R40,502680
165,R41,718
165,R42,21530
165,R43,314175
165,R44,3
165,R45,84
165,R46,1
165,R47,140
165,R48,8378
165,R49,8612
165,R50,754020
165,R51,230395
165,R52,83780
165,R53,2
165,R54,10472
165,R55,93
165,R56,190
166,R1,5995809
166,R2,2098533
166,R3,1798743
166,R4,479665
166,R5,29979045
166,R6,89937135
166,R7,11991618
166,R8,33100
166,R9,44133
166,R10,2298393
166,R11,1898673
166,R12,73556
166,R13,36778
166,R14,1999
166,R15,250
166,R16,799
166,R17,59958
166,R18,79944
166,R19,499651
166,R20,39972
166,R21,1332
166,R22,500
166,R23,1599
166,R24,700
166,R25,1999
166,R26,160
166,R27,8
166,R28,4
166,R29,400
166,R30,666
166,R31,17
166,R32,20
166,R33,2
166,R34,200
166,R35,8
166,R36,11
166,R37,1
166,R38,3
166,R39,3997206
166,R40,2398324
166,R41,3678
166,R42,110334
166,R43,1498952
166,R44,17
166,R45,400
166,R46,6
166,R47,666
166,R48,39972
166,R49,44133
166,R50,3597485
166,R51,1099232
166,R52,399721
166,R53,11
166,R54,49965
166,R55,444
166,R56,908
166,R1,3495357
166,R2,1223375
166,R3,1048607
166,R4,279629
166,R5,17476785
166,R6,52430355
166,R7,6990714
166,R8,19426
166,R9,25901
166,R10,1339887
166,R11,1106863
166,R12,43169
166,R13,21584
166,R14,1165
166,R15,146
166,R16,466
166,R17,34954
166,R18,46605
166,R19,291280
166,R20,23302
166,R21,777
166,R22,291
166,R23,932
166,R24,408
166,R25,1165
166,R26,93
166,R27,5
166,R28,2
166,R29,233
166,R30,388
166,R31,10
166,R32,12
166,R33,1
166,R34,117
166,R35,5
166,R36,6
166,R37,0
166,R38,2
166,R39,2330238
166,R40,1398143
166,R41,2158
166,R42,64753
166,R43,873839
166,R44,10
166,R45,233
166,R46,3
166,R47,388
166,R48,23302
166,R49,25901
166,R50,2097214
166,R51,640815
166,R52,233024
166,R53,6
166,R54,29128
166,R55,259
166,R56,530
166,R1,2500452
166,R2,875158
166,R3,750136
166,R4,200036
166,R5,12502260
166,R6,37506780
166,R7,5000904
166,R8,13674
166,R9,18232
166,R10,958507
166,R11,791810
166,R12,30387
166,R13,15194
166,R14,833
166,R15,104
166,R16,333
166,R17,25005
166,R18,33339
166,R19,208371
166,R20,16670
166,R21,556
166,R22,208
166,R23,667
166,R24,292
166,R25,833
166,R26,67
166,R27,3
166,R28,2
166,R29,167
166,R30,278
166,R31,7
166,R32,8
166,R33,1
166,R34,83
166,R35,3
166,R36,5
166,R37,0
166,R38,1
166,R39,1666968
166,R40,1000181
166,R41,1519
166,R42,45581
166,R43,625113
166,R44,7
166,R45,167
166,R46,2
166,R47,278
166,R48,16670
166,R49,18232
166,R50,1500271
166,R51,458416
166,R52,166697
166,R53,5
166,R54,20837
166,R55,185
166,R56,379
167,R1,3664776
167,R2,1282672
167,R3,1099433
167,R4,293182
167,R5,18323880
167,R6,54971640
167,R7,7329552
167,R8,19988
167,R9,26651
167,R10,1404831
167,R11,1160512
167,R12,44419
167,R13,22209
167,R14,1222
167,R15,153
167,R16,489
167,R17,36648
167,R18,48864
167,R19,305398
167,R20,24432
167,R21,814
167,R22,305
167,R23,977
167,R24,428
167,R25,1222
167,R26,98
167,R27,5
167,R28,2
167,R29,244
167,R30,407
167,R31,10
167,R32,12
167,R33,2
167,R34,122
167,R35,5
167,R36,7
167,R37,0
167,R38,2
167,R39,2443184
167,R40,1465910
167,R41,2221
167,R42,66628
167,R43,916194
167,R44,10
167,R45,244
167,R46,3
167,R47,407
167,R48,24432
167,R49,26651
167,R50,2198866
167,R51,671876
167,R52,244318
167,R53,7
167,R54,30540
167,R55,271
167,R56,555
167,R1,3138642
167,R2,1098525
167,R3,941593
167,R4,251091
167,R5,15693210
167,R6,47079630
167,R7,6277284
167,R8,17059
167,R9,22745
167,R10,1203146
167,R11,993903
167,R12,37909
167,R13,18954
167,R14,1046
167,R15,131
167,R16,418
167,R17,31386
167,R18,41849
167,R19,261554
167,R20,20924
167,R21,697
167,R22,262
167,R23,837
167,R24,366
167,R25,1046
167,R26,84
167,R27,4
167,R28,2
167,R29,209
167,R30,349
167,R31,9
167,R32,10
167,R33,1
167,R34,105
167,R35,4
167,R36,6
167,R37,0
167,R38,1
167,R39,2092428
167,R40,1255457
167,R41,1895
167,R42,56863
167,R43,784660
167,R44,9
167,R45,209
167,R46,3
167,R47,349
167,R48,20924
167,R49,22745
167,R50,1883185
167,R51,575418
167,R52,209243
167,R53,6
167,R54,26155
167,R55,232
167,R56,476
167,R1,526134
167,R2,184147
167,R3,157840
167,R4,42091
167,R5,2630670
167,R6,7892010
167,R7,1052268
167,R8,2930
167,R9,3906
167,R10,201685
167,R11,166609
167,R12,6510
167,R13,3255
167,R14,175
167,R15,22
167,R16,70
167,R17,5261
167,R18,7015
167,R19,43844
167,R20,3508
167,R21,117
167,R22,44
167,R23,140
167,R24,61
167,R25,175
167,R26,14
167,R27,1
167,R28,0
167,R29,35
167,R30,58
167,R31,1
167,R32,2
167,R33,0
167,R34,18
167,R35,1
167,R36,1
167,R37,0
167,R38,0
167,R39,350756
167,R40,210454
167,R41,326
167,R42,9765
167,R43,131534
167,R44,1
167,R45,35
167,R46,1
167,R47,58
167,R48,3508
167,R49,3906
167,R50,315680
167,R51,96458
167,R52,35076
167,R53,1
167,R54,4384
167,R55,39
167,R56,80
168,R1,3312855
168,R2,1159499
168,R3,993856
168,R4,265028
168,R5,16564275
168,R6,49692825
168,R7,6625710
168,R8,18438
168,R9,24584
168,R10,1269928
168,R11,1049071
168,R12,40973
168,R13,20486
168,R14,1104
168,R15,138
168,R16,442
168,R17,33129
168,R18,44171
168,R19,276071
168,R20,22086
168,R21,736
168,R22,276
168,R23,883
168,R24,386
168,R25,1104
168,R26,88
168,R27,4
168,R28,2
168,R29,221
168,R30,368
168,R31,9
168,R32,11
168,R33,1
168,R34,110
168,R35,4
168,R36,6
168,R37,0
168,R38,1
168,R39,2208570
168,R40,1325142
168,R41,2049
168,R42,61459
168,R43,828214
168,R44,9
168,R45,221
168,R46,3
168,R47,368
168,R48,22086
168,R49,24584
168,R50,1987713
168,R51,607357
168,R52,220857
168,R53,6
168,R54,27607
168,R55,245
168,R56,502
168,R1,2683311
168,R2,939159
168,R3,804993
168,R4,214665
168,R5,13416555
168,R6,40249665
168,R7,5366622
168,R8,15003
168,R9,20004
168,R10,1028603
168,R11,849715
168,R12,33340
168,R13,16670
168,R14,894
168,R15,112
168,R16,358
168,R17,26833
168,R18,35777
168,R19,223609
168,R20,17889
168,R21,596
168,R22,224
168,R23,716
168,R24,313
168,R25,894
168,R26,72
168,R27,4
168,R28,2
168,R29,179
168,R30,298
168,R31,7
168,R32,9
168,R33,1
168,R34,89
168,R35,4
168,R36,5
168,R37,0
168,R38,1
168,R39,1788874
168,R40,1073324
168,R41,1667
168,R42,50010
168,R43,670828
168,R44,7
168,R45,179
168,R46,3
168,R47,298
168,R48,17889
168,R49,20004
168,R50,1609987
168,R51,491940
168,R52,178887
168,R53,5
168,R54,22361
168,R55,199
168,R56,407
168,R1,629544
168,R2,220340
168,R3,188863
168,R4,50364
168,R5,3147720
168,R6,9443160
168,R7,1259088
168,R8,3435
168,R9,4580
168,R10,241325
168,R11,199356
168,R12,7633
168,R13,3816
168,R14,210
168,R15,26
168,R16,84
168,R17,6295
168,R18,8394
168,R19,52462
168,R20,4197
168,R21,140
168,R22,52
168,R23,168
168,R24,73
168,R25,210
168,R26,17
168,R27,1
168,R28,0
168,R29,42
168,R30,70
168,R31,2
168,R32,2
168,R33,0
168,R34,21
168,R35,1
168,R36,1
168,R37,0
168,R38,0
168,R39,419696
168,R40,251818
168,R41,382
168,R42,11449
168,R43,157386
168,R44,2
168,R45,42
168,R46,1
168,R47,70
168,R48,4197
168,R49,4580
168,R50,377726
168,R51,115416
168,R52,41970
168,R53,1
168,R54,5246
168,R55,47
168,R56,95
169,R1,2627874
169,R2,919756
169,R3,788362
169,R4,210230
169,R5,13139370
169,R6,39418110
169,R7,5255748
169,R8,14259
169,R9,19012
169,R10,1007352
169,R11,832160
169,R12,31687
169,R13,15844
169,R14,876
169,R15,109
169,R16,350
169,R17,26279
169,R18,35038
169,R19,218990
169,R20,17519
169,R21,584
169,R22,219
169,R23,701
169,R24,307
169,R25,876
169,R26,70
169,R27,4
169,R28,2
169,R29,175
169,R30,292
169,R31,7
169,R32,9
169,R33,1
169,R34,88
169,R35,4
169,R36,5
169,R37,0
169,R38,1
169,R39,1751916
169,R40,1051150
169,R41,1584
169,R42,47530
169,R43,656968
169,R44,7
169,R45,175
169,R46,3
169,R47,292
169,R48,17519
169,R49,19012
169,R50,1576724
169,R51,481777
169,R52,175192
169,R53,5
169,R54,21899
169,R55,195
169,R56,398
169,R1,2071731
169,R2,725106
169,R3,621519
169,R4,165738
169,R5,10358655
169,R6,31075965
169,R7,4143462
169,R8,11221
169,R9,14961
169,R10,794164
169,R11,656048
169,R12,24936
169,R13,12468
169,R14,691
169,R15,86
169,R16,276
169,R17,20717
169,R18,27623
169,R19,172644
169,R20,13812
169,R21,460
169,R22,173
169,R23,552
169,R24,242
169,R25,691
169,R26,55
169,R27,3
169,R28,1
169,R29,138
169,R30,230
169,R31,6
169,R32,7
169,R33,1
169,R34,69
169,R35,3
169,R36,4
169,R37,0
169,R38,1
169,R39,1381154
169,R40,828692
169,R41,1247
169,R42,37403
169,R43,517933
169,R44,6
169,R45,138
169,R46,2
169,R47,230
169,R48,13812
169,R49,14961
169,R50,1243039
169,R51,379817
169,R52,138115
169,R53,4
169,R54,17264
169,R55,153
169,R56,314
169,R1,556143
169,R2,194650
169,R3,166843
169,R4,44491
169,R5,2780715
169,R6,8342145
169,R7,1112286
169,R8,3038
169,R9,4051
169,R10,213188
169,R11,176112
169,R12,6751
169,R13,3376
169,R14,185
169,R15,23
169,R16,74
169,R17,5561
169,R18,7415
169,R19,46345
169,R20,3708
169,R21,124
169,R22,46
169,R23,148
169,R24,65
169,R25,185
169,R26,15
169,R27,1
169,R28,0
169,R29,37
169,R30,62
169,R31,2
169,R32,2
169,R33,0
169,R34,19
169,R35,1
169,R36,1
169,R37,0
169,R38,0
169,R39,370762
169,R40,222457
169,R41,338
169,R42,10127
169,R43,139036
169,R44,2
169,R45,37
169,R46,1
169,R47,62
169,R48,3708
169,R49,4051
169,R50,333686
169,R51,101960
169,R52,37076
169,R53,1
169,R54,4635
169,R55,41
169,R56,84
170,R1,5398230
170,R2,1889380
170,R3,1619469
170,R4,431858
170,R5,26991150
170,R6,80973450
170,R7,10796460
170,R8,28797
170,R9,38396
170,R10,2069321
170,R11,1709440
170,R12,63993
170,R13,31996
170,R14,1799
170,R15,225
170,R16,720
170,R17,53982
170,R18,71976
170,R19,449852
170,R20,35988
170,R21,1200
170,R22,450
170,R23,1440
170,R24,630
170,R25,1799
170,R26,144
170,R27,7
170,R28,4
170,R29,360
170,R30,600
170,R31,15
170,R32,18
170,R33,2
170,R34,180
170,R35,7
170,R36,10
170,R37,1
170,R38,2
170,R39,3598820
170,R40,2159292
170,R41,3200
170,R42,95989
170,R43,1349558
170,R44,15
170,R45,360
170,R46,5
170,R47,600
170,R48,35988
170,R49,38396
170,R50,3238938
170,R51,989676
170,R52,359882
170,R53,10
170,R54,44985
170,R55,400
170,R56,818
170,R1,4570965
170,R2,1599838
170,R3,1371290
170,R4,365677
170,R5,22854825
170,R6,68564475
170,R7,9141930
170,R8,24322
170,R9,32429
170,R10,1752203
170,R11,1447472
170,R12,54049
170,R13,27024
170,R14,1524
170,R15,190
170,R16,609
170,R17,45710
170,R18,60946
170,R19,380914
170,R20,30473
170,R21,1016
170,R22,381
170,R23,1219
170,R24,533
170,R25,1524
170,R26,122
170,R27,6
170,R28,3
170,R29,305
170,R30,508
170,R31,13
170,R32,15
170,R33,2
170,R34,152
170,R35,6
170,R36,8
170,R37,1
170,R38,2
170,R39,3047310
170,R40,1828386
170,R41,2702
170,R42,81074
170,R43,1142741
170,R44,13
170,R45,305
170,R46,4
170,R47,508
170,R48,30473
170,R49,32429
170,R50,2742579
170,R51,838010
170,R52,304731
170,R53,8
170,R54,38091
170,R55,339
170,R56,693
170,R1,827265
170,R2,289543
170,R3,248180
170,R4,66181
170,R5,4136325
170,R6,12408975
170,R7,1654530
170,R8,4475
170,R9,5966
170,R10,317118
170,R11,261967
170,R12,9944
170,R13,4972
170,R14,276
170,R15,34
170,R16,110
170,R17,8273
170,R18,11030
170,R19,68939
170,R20,5515
170,R21,184
170,R22,69
170,R23,221
170,R24,97
170,R25,276
170,R26,22
170,R27,1
170,R28,1
170,R29,55
170,R30,92
170,R31,2
170,R32,3
170,R33,0
170,R34,28
170,R35,1
170,R36,2
170,R37,0
170,R38,0
170,R39,551510
170,R40,330906
170,R41,497
170,R42,14915
170,R43,206816
170,R44,2
170,R45,55
170,R46,1
170,R47,92
170,R48,5515
170,R49,5966
170,R50,496359
170,R51,151665
170,R52,55151
170,R53,2
170,R54,6894
170,R55,61
170,R56,125
171,R1,2975190
171,R2,1041316
171,R3,892557
171,R4,238015
171,R5,14875950
171,R6,44627850
171,R7,5950380
171,R8,15141
171,R9,20188
171,R10,1140490
171,R11,942144
171,R12,33646
171,R13,16823
171,R14,992
171,R15,124
171,R16,397
171,R17,29752
171,R18,39669
171,R19,247932
171,R20,19835
171,R21,661
171,R22,248
171,R23,793
171,R24,347
171,R25,992
171,R26,79
171,R27,4
171,R28,2
171,R29,198
171,R30,331
171,R31,8
171,R32,10
171,R33,1
171,R34,99
171,R35,4
171,R36,6
171,R37,0
171,R38,1
171,R39,1983460
171,R40,1190076
171,R41,1682
171,R42,50470
171,R43,743798
171,R44,8
171,R45,198
171,R46,3
171,R47,331
171,R48,19835
171,R49,20188
171,R50,1785114
171,R51,545452
171,R52,198346
171,R53,6
171,R54,24793
171,R55,220
171,R56,451
171,R1,2686194
171,R2,940168
171,R3,805858
171,R4,214896
171,R5,13430970
171,R6,40292910
171,R7,5372388
171,R8,13615
171,R9,18153
171,R10,1029708
171,R11,850628
171,R12,30256
171,R13,15128
171,R14,895
171,R15,112
171,R16,358
171,R17,26862
171,R18,35816
171,R19,223850
171,R20,17908
171,R21,597
171,R22,224
171,R23,716
171,R24,313
171,R25,895
171,R26,72
171,R27,4
171,R28,2
171,R29,179
171,R30,298
171,R31,7
171,R32,9
171,R33,1
171,R34,90
171,R35,4
171,R36,5
171,R37,0
171,R38,1
171,R39,1790796
171,R40,1074478
